League,Rank_2016,Rank_2017,Rank_2018,Rank_2019,Rank_2020,Rank_2021,Rank_2022,Rank_2023,Rank_2024,Var_mode,Team,Season,Stat,Value,Value_Scaled
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,BABIP_b,0.304,0.67816092
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,wGDP_b,5.7,0.782978723
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,XBR_b,2.9,0.576433121
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,wOBA_b,0.336,0.735632184
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2017,HR_b,241,0.7421875
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2017,rSZ_f,5,0.551724138
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2017,rGDP_f,-10,0.083333333
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2017,rARM_f,2,0.511627907
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2017,DRS_f,29,0.597510373
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2017,UZR_f,8.5,0.618199802
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2017,OAA_f,18,0.601694915
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,K.BB_p,3.31,0.682464455
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,HR.9_p,1.09,0.242990654
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,K._p,0.266,0.809917355
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,BB._p,0.08,0.333333333
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,WHIP_p,1.24,0.345454545
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,BABIP_p,0.3,0.537634409
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,LOB._p,0.739,0.646153846
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,ERA_p,3.78,0.321311475
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,xFIP_p,3.61,0.13368984
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2018,SIERA_p,3.53,0.146892655
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,BB._b,0.1,0.725490196
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,K._b,0.227,0.577981651
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,AVG_b,0.249,0.528571429
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,ISO_b,0.202,0.776785714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,Spd_b,4.3,0.514285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,BABIP_b,0.285,0.459770115
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,wGDP_b,4.5,0.731914894
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,XBR_b,1.5,0.531847134
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,wOBA_b,0.335,0.724137931
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2018,HR_b,267,0.84375
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2018,rSZ_f,15,0.724137931
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2018,rGDP_f,-6,0.25
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2018,rARM_f,6,0.604651163
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2018,DRS_f,36,0.626556017
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2018,UZR_f,0.1,0.535113749
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2018,OAA_f,-36,0.144067797
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,K.BB_p,3.03,0.549763033
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,HR.9_p,1.55,0.672897196
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,K._p,0.25,0.67768595
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,BB._p,0.083,0.395833333
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,WHIP_p,1.3,0.454545455
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,BABIP_p,0.296,0.494623656
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,LOB._p,0.752,0.746153846
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,ERA_p,4.31,0.495081967
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,xFIP_p,4.27,0.486631016
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2019,SIERA_p,4.15,0.497175141
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,BB._b,0.091,0.549019608
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,K._b,0.23,0.605504587
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,AVG_b,0.267,0.785714286
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,ISO_b,0.222,0.955357143
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,Spd_b,4.1,0.457142857
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,BABIP_b,0.306,0.701149425
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,wGDP_b,0.8,0.574468085
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,XBR_b,-0.3,0.474522293
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,wOBA_b,0.346,0.850574713
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2019,HR_b,306,0.99609375
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2019,rSZ_f,0,0.465517241
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2019,rGDP_f,-2,0.416666667
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2019,rARM_f,2,0.511627907
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2019,DRS_f,-14,0.419087137
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2019,UZR_f,2.7,0.560830861
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2019,OAA_f,-38,0.127118644
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,K.BB_p,3.14,0.601895735
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,HR.9_p,1.49,0.61682243
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,K._p,0.248,0.661157025
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,BB._p,0.079,0.3125
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,WHIP_p,1.24,0.345454545
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,BABIP_p,0.28,0.322580645
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,LOB._p,0.711,0.430769231
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,ERA_p,4.35,0.508196721
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,xFIP_p,4.24,0.470588235
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2020,SIERA_p,4.06,0.446327684
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,BB._b,0.114,1
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,K._b,0.217,0.486238532
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,AVG_b,0.247,0.5
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,ISO_b,0.2,0.758928571
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,Spd_b,4.4,0.542857143
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,BABIP_b,0.28,0.402298851
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,wGDP_b,-1.5,0.476595745
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,XBR_b,-0.8,0.458598726
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,wOBA_b,0.341,0.793103448
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2020,HR_b,94,0.16796875
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2020,rSZ_f,0,0.465517241
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2020,rGDP_f,-3,0.375
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2020,rARM_f,4,0.558139535
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2020,DRS_f,-1,0.473029046
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2020,UZR_f,-4.8,0.486646884
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2020,OAA_f,-9,0.372881356
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,K.BB_p,3.19,0.625592417
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,HR.9_p,1.23,0.373831776
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,K._p,0.262,0.776859504
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,BB._p,0.082,0.375
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,WHIP_p,1.21,0.290909091
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,BABIP_p,0.284,0.365591398
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,LOB._p,0.74,0.653846154
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,ERA_p,3.76,0.314754098
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,xFIP_p,4,0.342245989
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2021,SIERA_p,3.81,0.305084746
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,BB._b,0.102,0.764705882
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,K._b,0.245,0.743119266
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,AVG_b,0.237,0.357142857
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,ISO_b,0.169,0.482142857
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,Spd_b,3.6,0.314285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,BABIP_b,0.285,0.459770115
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,wGDP_b,-11.4,0.055319149
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,XBR_b,-3.8,0.363057325
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,wOBA_b,0.317,0.517241379
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2021,HR_b,222,0.66796875
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2021,rSZ_f,2,0.5
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2021,rGDP_f,0,0.5
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2021,rARM_f,4,0.558139535
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2021,DRS_f,-41,0.307053942
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2021,UZR_f,-3.8,0.496538081
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2021,OAA_f,-22,0.262711864
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,K.BB_p,3.29,0.672985782
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,HR.9_p,0.97,0.130841121
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,K._p,0.246,0.644628099
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,BB._p,0.075,0.229166667
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,WHIP_p,1.12,0.127272727
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,BABIP_p,0.268,0.193548387
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,LOB._p,0.763,0.830769231
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,ERA_p,3.3,0.163934426
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,xFIP_p,3.64,0.14973262
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2022,SIERA_p,3.55,0.15819209
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,BB._b,0.1,0.725490196
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,K._b,0.225,0.559633028
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,AVG_b,0.241,0.414285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,ISO_b,0.185,0.625
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,Spd_b,4,0.428571429
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,BABIP_b,0.276,0.356321839
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,wGDP_b,1.8,0.617021277
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,XBR_b,-7.3,0.251592357
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,wOBA_b,0.327,0.632183908
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2022,HR_b,254,0.79296875
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2022,rSZ_f,20,0.810344828
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2022,rGDP_f,-2,0.416666667
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2022,rARM_f,7,0.627906977
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2022,DRS_f,124,0.991701245
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2022,UZR_f,30.7,0.837784372
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2022,OAA_f,21,0.627118644
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,K.BB_p,2.83,0.454976303
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,HR.9_p,1.22,0.364485981
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,K._p,0.237,0.570247934
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,BB._p,0.084,0.416666667
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,WHIP_p,1.24,0.345454545
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,BABIP_p,0.28,0.322580645
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,LOB._p,0.733,0.6
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,ERA_p,3.97,0.383606557
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,xFIP_p,4.22,0.459893048
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2023,SIERA_p,4.09,0.463276836
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,BB._b,0.093,0.588235294
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,K._b,0.239,0.688073394
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,AVG_b,0.227,0.214285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,ISO_b,0.171,0.5
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,Spd_b,4.3,0.514285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,BABIP_b,0.266,0.24137931
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,wGDP_b,-3.6,0.387234043
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,XBR_b,-8.6,0.210191083
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,wOBA_b,0.304,0.367816092
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2023,HR_b,219,0.65625
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2023,rSZ_f,15,0.724137931
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2023,rGDP_f,-2,0.416666667
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2023,rARM_f,-1,0.441860465
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2023,DRS_f,29,0.597510373
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2023,UZR_f,-10.7,0.428288823
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2023,OAA_f,2,0.466101695
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,K.BB_p,2.73,0.407582938
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,HR.9_p,1.12,0.271028037
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,K._p,0.238,0.578512397
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,BB._p,0.087,0.479166667
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,WHIP_p,1.24,0.345454545
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,BABIP_p,0.282,0.344086022
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,LOB._p,0.747,0.707692308
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,ERA_p,3.76,0.314754098
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,xFIP_p,4.09,0.390374332
AL,14,8,3,3,10,8,5,15,3,pitching,NYY,2024,SIERA_p,3.93,0.372881356
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,BB._b,0.108,0.882352941
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,K._b,0.212,0.440366972
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,AVG_b,0.248,0.514285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,ISO_b,0.181,0.589285714
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,Spd_b,4.1,0.457142857
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,BABIP_b,0.283,0.436781609
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,wGDP_b,-5.2,0.319148936
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,XBR_b,-11.9,0.105095541
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,wOBA_b,0.331,0.67816092
AL,14,8,3,3,10,8,5,15,3,batting,NYY,2024,HR_b,237,0.7265625
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2024,rSZ_f,18,0.775862069
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2024,rGDP_f,-9,0.125
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2024,rARM_f,11,0.720930233
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2024,DRS_f,31,0.605809129
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2024,UZR_f,0.1,0.535113749
AL,14,8,3,3,10,8,5,15,3,fielding,NYY,2024,OAA_f,9,0.525423729
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,K.BB_p,2.56,0.327014218
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,HR.9_p,1.16,0.308411215
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,K._p,0.193,0.20661157
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,BB._p,0.076,0.25
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,WHIP_p,1.34,0.527272727
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,BABIP_p,0.299,0.52688172
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,LOB._p,0.707,0.4
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,ERA_p,4.51,0.560655738
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,xFIP_p,4.28,0.49197861
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2016,SIERA_p,4.21,0.531073446
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,BB._b,0.073,0.196078431
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,K._b,0.19,0.23853211
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,AVG_b,0.246,0.485714286
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,ISO_b,0.149,0.303571429
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,Spd_b,3.6,0.314285714
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,BABIP_b,0.28,0.402298851
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,wGDP_b,-8.9,0.161702128
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,XBR_b,-7.1,0.257961783
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,wOBA_b,0.302,0.344827586
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2016,HR_b,169,0.4609375
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2016,rSZ_f,-15,0.206896552
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2016,rGDP_f,1,0.541666667
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2016,rARM_f,-8,0.279069767
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2016,DRS_f,-73,0.174273859
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2016,UZR_f,-36.8,0.170128586
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2016,OAA_f,-17,0.305084746
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,K.BB_p,2.39,0.246445498
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,HR.9_p,1.32,0.457943925
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,K._p,0.195,0.223140496
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,BB._p,0.081,0.354166667
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,WHIP_p,1.36,0.563636364
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,BABIP_p,0.294,0.47311828
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,LOB._p,0.689,0.261538462
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,ERA_p,4.67,0.613114754
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,xFIP_p,4.54,0.631016043
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2017,SIERA_p,4.46,0.672316384
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,BB._b,0.092,0.568627451
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,K._b,0.243,0.724770642
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,AVG_b,0.246,0.485714286
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,ISO_b,0.19,0.669642857
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,Spd_b,3.8,0.371428571
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,BABIP_b,0.294,0.563218391
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,wGDP_b,-0.4,0.523404255
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,XBR_b,-8.9,0.200636943
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,wOBA_b,0.323,0.586206897
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2017,HR_b,234,0.71484375
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2017,rSZ_f,1,0.482758621
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2017,rGDP_f,-4,0.333333333
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2017,rARM_f,-9,0.255813953
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2017,DRS_f,-36,0.32780083
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2017,UZR_f,-35.4,0.183976261
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2017,OAA_f,-21,0.271186441
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,K.BB_p,2.61,0.3507109
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,HR.9_p,1.13,0.280373832
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,K._p,0.203,0.289256198
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,BB._p,0.078,0.291666667
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,WHIP_p,1.21,0.290909091
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,BABIP_p,0.27,0.215053763
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,LOB._p,0.735,0.615384615
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,ERA_p,3.82,0.33442623
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,xFIP_p,4.25,0.475935829
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2018,SIERA_p,4.19,0.519774011
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,BB._b,0.088,0.490196078
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,K._b,0.221,0.52293578
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,AVG_b,0.252,0.571428571
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,ISO_b,0.187,0.642857143
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,Spd_b,3.5,0.285714286
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,BABIP_b,0.294,0.563218391
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,wGDP_b,-2.5,0.434042553
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,XBR_b,-3,0.388535032
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,wOBA_b,0.329,0.655172414
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2018,HR_b,227,0.6875
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2018,rSZ_f,-1,0.448275862
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2018,rGDP_f,3,0.625
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2018,rARM_f,-3,0.395348837
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2018,DRS_f,13,0.531120332
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2018,UZR_f,36.7,0.897131553
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2018,OAA_f,20,0.618644068
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,K.BB_p,2.72,0.402843602
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,HR.9_p,1.23,0.373831776
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,K._p,0.211,0.355371901
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,BB._p,0.078,0.291666667
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,WHIP_p,1.24,0.345454545
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,BABIP_p,0.278,0.301075269
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,LOB._p,0.751,0.738461538
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,ERA_p,3.97,0.383606557
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,xFIP_p,4.72,0.727272727
AL,25,22,4,6,5,13,29,30,26,pitching,OAK,2019,SIERA_p,4.57,0.734463277
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,BB._b,0.092,0.568627451
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,K._b,0.213,0.449541284
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,AVG_b,0.249,0.528571429
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,ISO_b,0.199,0.75
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,Spd_b,3.9,0.4
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,BABIP_b,0.282,0.425287356
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,wGDP_b,-5.9,0.289361702
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,XBR_b,-0.6,0.464968153
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,wOBA_b,0.327,0.632183908
AL,25,22,4,6,5,13,29,30,26,batting,OAK,2019,HR_b,257,0.8046875
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2019,rSZ_f,-11,0.275862069
AL,25,22,4,6,5,13,29,30,26,fielding,OAK,2019,rGDP_f,-4,0.333333333
